11.5	7869
11.5	8031
11.5	8156
11.5	8159
11.5	8251
11.5	8566
11.5	8641
11.5	8728
11.5	8741
11.5	8812
11.5	8963
11.5	8976
11.5	9918
11.5	10064
11.5	10144
11.5	10545
11.5	10588
11.5	10646
11.5	10876
11.5	11175
11.5	11391
11.5	11485
11.5	11670
11.5	11683
11.5	11755
11.5	12032
11.5	12058
11.5	12123
11.5	12191
11.5	12262
11.5	12280
11.5	12421
11.5	12425
11.5	12470
11.6	48
11.6	112
11.6	321
11.6	375
11.6	782
11.6	812
11.6	917
11.6	1051
11.6	1367
11.6	1488
11.6	1665
11.6	2148
11.6	2201
11.6	2244
11.6	2279
11.6	2409
11.6	2429
11.6	2461
11.6	2842
11.6	2852
11.6	3011
11.6	3136
11.6	3139
11.6	3181
11.6	3289
11.6	3341
11.6	3419
11.6	3468
11.6	3904
11.6	3930
11.6	3940
11.6	3966
11.6	4032
11.6	4219
11.6	4372
11.6	4375
11.6	4481
11.6	4499
11.6	4582
11.6	4769
11.6	4875
11.6	4944
11.6	5366
11.6	5409
11.6	5693
11.6	5851
11.6	6074
11.6	6127
11.6	6159
11.6	6215
11.6	6271
11.6	6352
11.6	6681
11.6	7291
11.6	7379
11.6	7511
11.6	7689
11.6	7706
11.6	7740
11.6	7744
11.6	7877
11.6	8016
11.6	8033
11.6	8072
11.6	8189
11.6	8280
11.6	8518
11.6	8860
11.6	8917
11.6	8955
11.6	9102
11.6	9155
11.6	9175
11.6	9463
11.6	9520
11.6	9570
11.6	9661
11.6	9777
11.6	9910
11.6	10015
11.6	10496
11.6	10715
11.6	10884
11.6	11199
11.6	11227
11.6	11442
11.6	11483
11.6	11573
11.6	11579
11.6	11938
11.6	11968
11.6	12163
11.6	12367
11.7	70
11.7	73
11.7	102
11.7	390
11.7	391
11.7	552
11.7	613
11.7	740
11.7	884
11.7	1146
11.7	1239
11.7	1331
11.7	1476
11.7	1543
11.7	1891
11.7	2171
11.7	2208
11.7	2542
11.7	2582
11.7	2595
11.7	2889
11.7	2890
11.7	2938
11.7	2997
11.7	3051
11.7	3382
11.7	3447
11.7	3708
11.7	3754
11.7	3912
11.7	4053
11.7	4176
11.7	4306
11.7	4412
11.7	4492
11.7	4674
11.7	4701
11.7	4725
11.7	4789
11.7	5087
11.7	5146
11.7	5567
11.7	5734
11.7	5785
11.7	5811
11.7	5990
11.7	6123
11.7	6145
11.7	6180
11.7	6317
11.7	6382
11.7	6712
11.7	6884
11.7	6905
11.7	6989
11.7	7319
11.7	7498
11.7	7525
11.7	7559
11.7	7670
11.7	7694
11.7	7858
11.7	7910
11.7	7964
11.7	8190
11.7	8478
11.7	8495
11.7	8592
11.7	8692
11.7	8803
11.7	9138
11.7	9549
11.7	9599
11.7	9639
11.7	9653
11.7	9754
11.7	9871
11.7	9949
11.7	10122
11.7	10348
11.7	10403
11.7	10466
11.7	10519
11.7	10717
11.7	10758
11.7	10797
11.7	10843
11.7	10997
11.7	11051
11.7	11054
11.7	11153
11.7	11267
11.7	11306
11.7	11349
11.7	11500
11.7	11546
11.7	11694
11.7	11844
11.7	11975
11.7	12136
11.7	12453
11.8	115
11.8	129
11.8	233
11.8	517
11.8	609
11.8	974
11.8	1100
11.8	1101
11.8	1346
11.8	1621
11.8	1660
11.8	1830
11.8	1865
11.8	1983
11.8	2058
11.8	2163
11.8	2297
11.8	2384
11.8	2669
11.8	2749
11.8	2817
11.8	2906
11.8	3061
11.8	3075
11.8	3171
11.8	3186
11.8	3417
11.8	3578
11.8	3702
11.8	3776
11.8	3885
11.8	3896
11.8	3914
11.8	3929
11.8	4158
11.8	4198
11.8	4241
11.8	4271
11.8	4272
11.8	4284
11.8	4355
11.8	4641
11.8	4683
11.8	4697
11.8	4962
11.8	4979
11.8	5200
11.8	5215
11.8	5317
11.8	5375
11.8	5488
11.8	5574
11.8	5595
11.8	5710
11.8	5775
11.8	5894
11.8	5900
11.8	5945
11.8	5950
11.8	6118
11.8	6121
11.8	6174
11.8	6424
11.8	6658
11.8	6671
11.8	6883
11.8	7107
11.8	7172
11.8	7377
11.8	7419
11.8	7562
11.8	7587
11.8	7762
11.8	8248
11.8	8314
11.8	8364
11.8	8383
11.8	8404
11.8	8576
11.8	8631
11.8	8752
11.8	8824
11.8	8866
11.8	8896
11.8	8908
11.8	8944
11.8	8989
11.8	9011
11.8	9060
11.8	9235
11.8	9460
11.8	9555
11.8	9791
11.8	9857
11.8	9991
11.8	9993
11.8	10054
11.8	10158
11.8	10266
11.8	10533
11.8	10624
11.8	10772
11.8	11029
11.8	11072
11.8	11467
11.8	11816
11.8	11872
11.8	12001
11.8	12033
11.8	12257
11.8	12319
11.8	12429
11.9	193
11.9	251
11.9	290
11.9	335
11.9	662
11.9	685
11.9	698
11.9	897
11.9	938
11.9	948
11.9	999
11.9	1000
11.9	1007
11.9	1017
11.9	1018
11.9	1125
11.9	1161
11.9	1236
11.9	1411
11.9	1546
11.9	1566
11.9	1651
11.9	1834
11.9	1880
11.9	1909
11.9	2344
11.9	2433
11.9	2589
11.9	2706
11.9	2714
11.9	2761
11.9	2792
11.9	2809
11.9	2814
11.9	2911
11.9	2951
11.9	3384
11.9	3473
11.9	3664
11.9	3763
11.9	3785
11.9	3793
11.9	3810
11.9	3935
11.9	4038
11.9	4055
11.9	4075
11.9	4104
11.9	4201
11.9	4211
11.9	4296
11.9	4298
11.9	4382
11.9	4393
11.9	4403
11.9	4581
11.9	4642
11.9	4665
11.9	4722
11.9	5310
11.9	5376
11.9	5630
11.9	5668
11.9	5713
11.9	6042
11.9	6053
11.9	6160
11.9	6218
11.9	6340
11.9	6349
11.9	6418
11.9	6511
11.9	6596
11.9	6721
11.9	6830
11.9	7054
11.9	7088
11.9	7141
11.9	7174
11.9	7282
11.9	7312
11.9	7339
11.9	7502
11.9	7636
11.9	7891
11.9	8069
11.9	8134
11.9	8194
11.9	8240
11.9	8402
11.9	8442
11.9	8479
11.9	8649
11.9	8699
11.9	8838
11.9	8923
11.9	9069
11.9	9144
11.9	9167
11.9	9408
11.9	9574
11.9	9657
11.9	9667
11.9	9737
11.9	9813
11.9	9820
11.9	9867
11.9	9963
11.9	10034
11.9	10097
11.9	10152
11.9	10290
11.9	10468
11.9	10587
11.9	10622
11.9	10627
11.9	10842
11.9	10897
11.9	10918
11.9	11089
11.9	11147
11.9	11161
11.9	11262
11.9	11364
11.9	11641
11.9	11654
11.9	11802
11.9	11951
11.9	12078
11.9	12140
11.9	12169
11.9	12315
11.9	12316
11.9	12330
11.9	12337
11.9	12361
12	54
12	191
12	289
12	291
12	311
12	370
12	425
12	644
12	707
12	790
12	842
12	883
12	905
12	1128
12	1180
12	1355
12	1375
12	1410
12	1447
12	1572
12	1643
12	1713
12	1845
12	1903
12	1943
12	2072
12	2093
12	2120
12	2174
12	2176
12	2179
12	2275
12	2277
12	2386
12	2408
12	2451
12	2537
12	2575
12	2684
12	2872
12	2973
12	3037
12	3454
12	3529
12	3614
12	3637
12	3706
12	3882
12	3993
12	4098
12	4243
12	4280
12	4330
12	4377
12	4397
12	4461
12	4497
12	4729
12	4792
12	5205
12	5603
12	5627
12	5686
12	5822
12	5895
12	5987
12	6001
12	6110
12	6178
12	6278
12	6295
12	6473
12	6523
12	6566
12	6604
12	6724
12	6961
12	7052
12	7223
12	7224
12	7234
12	7266
12	7294
12	7299
12	7473
12	7494
12	7504
12	7590
12	7632
12	7661
12	7779
12	7792
12	7855
12	7859
12	7862
12	7933
12	7940
12	7979
12	8275
12	8310
12	8409
12	8447
12	8474
12	8505
12	8510
12	8560
12	8676
12	8772
12	8886
12	8951
12	8971
12	9043
12	9068
12	9098
12	9357
12	9360
12	9412
12	9548
12	9564
12	9591
12	9631
12	9683
12	9771
12	9903
12	10120
12	10246
12	10410
12	10516
12	10555
12	10770
12	10832
12	10899
12	10913
12	11034
12	11198
12	11225
12	11256
12	11266
12	11501
12	11570
12	11667
12	11668
12	11760
12	11799
12	11977
12	12011
12	12015
12	12053
12	12092
12	12142
12	12185
12	12387
12.1	2
12.1	27
12.1	77
12.1	164
12.1	204
12.1	280
12.1	304
12.1	329
12.1	386
12.1	387
12.1	399
12.1	438
12.1	443
12.1	447
12.1	523
12.1	588
12.1	595
12.1	675
12.1	696
12.1	834
12.1	856
12.1	1003
12.1	1020
12.1	1034
12.1	1088
12.1	1195
12.1	1226
12.1	1248
12.1	1284
12.1	1319
12.1	1340
12.1	1349
12.1	1369
12.1	1380
12.1	1437
12.1	1517
12.1	1549
12.1	1622
12.1	1648
12.1	1661
12.1	1664
12.1	1691
12.1	1740
12.1	1743
12.1	1777
12.1	1788
12.1	1801
12.1	1882
12.1	1939
12.1	1951
12.1	1973
12.1	2054
12.1	2111
12.1	2153
12.1	2226
12.1	2294
12.1	2308
12.1	2324
12.1	2426
12.1	2428
12.1	2444
12.1	2485
12.1	2513
12.1	2519
12.1	2546
12.1	2577
12.1	2668
12.1	2681
12.1	2787
12.1	2850
12.1	2853
12.1	2895
12.1	2929
12.1	2985
12.1	3000
12.1	3057
12.1	3121
12.1	3122
12.1	3128
12.1	3148
12.1	3188
12.1	3224
12.1	3280
12.1	3318
12.1	3347
12.1	3356
12.1	3375
12.1	3387
12.1	3393
12.1	3432
12.1	3440
12.1	3456
12.1	3488
12.1	3597
12.1	3671
12.1	3742
12.1	3800
12.1	3848
12.1	3856
12.1	3871
12.1	3927
12.1	4001
12.1	4041
12.1	4069
12.1	4077
12.1	4120
12.1	4161
12.1	4191
12.1	4246
12.1	4312
12.1	4409
12.1	4422
12.1	4458
12.1	4482
12.1	4602
12.1	4613
12.1	4644
12.1	4671
12.1	4743
12.1	4781
12.1	4846
12.1	4948
12.1	4993
12.1	5038
12.1	5052
12.1	5135
12.1	5143
12.1	5160
12.1	5218
12.1	5240
12.1	5270
12.1	5278
12.1	5279
12.1	5325
12.1	5357
12.1	5369
12.1	5388
12.1	5463
12.1	5468
12.1	5534
12.1	5610
12.1	5670
12.1	5681
12.1	5725
12.1	6104
12.1	6108
12.1	6132
12.1	6143
12.1	6191
12.1	6194
12.1	6210
12.1	6221
12.1	6223
12.1	6267
12.1	6269
12.1	6292
12.1	6325
12.1	6406
12.1	6486
12.1	6490
12.1	6504
12.1	6512
12.1	6539
12.1	6588
12.1	6660
12.1	6704
12.1	6737
12.1	6747
12.1	6765
12.1	6853
12.1	6870
12.1	7025
12.1	7073
12.1	7135
12.1	7145
12.1	7153
12.1	7216
12.1	7236
12.1	7287
12.1	7378
12.1	7400
12.1	7457
12.1	7483
12.1	7499
12.1	7501
12.1	7529
12.1	7553
12.1	7555
12.1	7579
12.1	7667
12.1	7756
12.1	7774
12.1	7785
12.1	7797
12.1	8000
12.1	8047
12.1	8050
12.1	8087
12.1	8109
12.1	8133
12.1	8224
12.1	8225
12.1	8262
12.1	8306
12.1	8340
12.1	8423
12.1	8526
12.1	8545
12.1	8607
12.1	8657
12.1	8659
12.1	8661
12.1	8666
12.1	8737
12.1	8782
12.1	8816
12.1	8857
12.1	8926
12.1	8930
12.1	8940
12.1	8987
12.1	8990
12.1	9028
12.1	9256
12.1	9266
12.1	9283
12.1	9344
12.1	9347
12.1	9427
12.1	9479
12.1	9484
12.1	9541
12.1	9706
12.1	9709
12.1	9723
12.1	9746
12.1	9758
12.1	9773
12.1	9812
12.1	9971
12.1	10049
12.1	10186
12.1	10195
12.1	10219
12.1	10302
12.1	10330
12.1	10491
12.1	10595
12.1	10599
12.1	10617
12.1	10745
12.1	10794
12.1	10811
12.1	10827
12.1	11010
12.1	11011
12.1	11025
12.1	11068
12.1	11071
12.1	11136
12.1	11202
12.1	11206
12.1	11220
12.1	11226
12.1	11258
12.1	11365
12.1	11384
12.1	11429
12.1	11450
12.1	11494
12.1	11574
12.1	11661
12.1	11677
12.1	11702
12.1	11765
12.1	11823
12.1	11826
12.1	11870
12.1	12129
12.1	12313
12.1	12423
12.1	12448
12.1	12451
12.1	12479
12.2	23
12.2	172
12.2	173
12.2	222
12.2	288
12.2	323
12.2	408
12.2	529
12.2	542
12.2	571
12.2	614
12.2	630
12.2	729
12.2	751
12.2	762
12.2	817
12.2	841
12.2	851
12.2	941
12.2	973
12.2	990
12.2	1047
12.2	1086
12.2	1115
12.2	1191
12.2	1206
12.2	1298
12.2	1431
12.2	1453
12.2	1495
12.2	1523
12.2	1560
12.2	1603
12.2	1690
12.2	1715
12.2	1732
12.2	1733
12.2	1738
12.2	1741
12.2	1887
12.2	1953
12.2	1955
12.2	1998
12.2	1999
12.2	2002
12.2	2060
12.2	2184
12.2	2193
12.2	2305
12.2	2323
12.2	2332
12.2	2382
12.2	2403
12.2	2445
12.2	2458
12.2	2493
12.2	2688
12.2	2736
12.2	2755
12.2	2758
12.2	2784
12.2	2813
12.2	2822
12.2	2824
12.2	2837
12.2	2925
12.2	2934
12.2	2947
12.2	2981
12.2	3028
12.2	3066
12.2	3067
12.2	3105
12.2	3125
12.2	3126
12.2	3169
12.2	3180
12.2	3185
12.2	3216
12.2	3246
12.2	3271
12.2	3340
12.2	3361
12.2	3455
12.2	3458
12.2	3502
12.2	3530
12.2	3590
12.2	3634
12.2	3732
12.2	3744
12.2	3760
12.2	3824
12.2	3832
12.2	3843
12.2	3844
12.2	3869
12.2	3899
12.2	4054
12.2	4112
12.2	4138
12.2	4302
12.2	4389
12.2	4430
12.2	4445
12.2	4472
12.2	4533
12.2	4584
12.2	4588
12.2	4590
12.2	4625
12.2	4645
12.2	4654
12.2	4663
12.2	4710
12.2	4776
12.2	4884
12.2	4923
12.2	4941
12.2	4964
12.2	4975
12.2	4984
12.2	4987
12.2	5040
12.2	5044
12.2	5088
12.2	5127
12.2	5172
12.2	5177
12.2	5246
12.2	5251
12.2	5272
12.2	5291
12.2	5355
12.2	5498
12.2	5521
12.2	5580
12.2	5583
12.2	5598
12.2	5607
12.2	5761
12.2	5837
12.2	5908
12.2	5911
12.2	5913
12.2	5919
12.2	5934
12.2	5935
12.2	5999
12.2	6003
12.2	6067
12.2	6082
12.2	6091
12.2	6095
12.2	6097
12.2	6106
12.2	6117
12.2	6120
12.2	6125
12.2	6128
12.2	6154
12.2	6170
12.2	6196
12.2	6323
12.2	6354
12.2	6385
12.2	6408
12.2	6437
12.2	6467
12.2	6605
12.2	6611
12.2	6614
12.2	6625
12.2	6675
12.2	6677
12.2	6690
12.2	6707
12.2	6714
12.2	6733
12.2	6740
12.2	6756
12.2	6771
12.2	6783
12.2	6846
12.2	6895
12.2	6908
12.2	6934
12.2	6947
12.2	6959
12.2	7075
12.2	7104
12.2	7198
12.2	7249
12.2	7251
12.2	7260
12.2	7335
12.2	7461
12.2	7488
12.2	7503
12.2	7651
12.2	7660
12.2	7703
12.2	7713
12.2	7852
12.2	7881
12.2	7900
12.2	7907
12.2	7920
12.2	7963
12.2	8095
12.2	8166
12.2	8168
12.2	8209
12.2	8234
12.2	8264
12.2	8290
12.2	8336
12.2	8337
12.2	8374
12.2	8399
12.2	8414
12.2	8463
12.2	8470
12.2	8515
12.2	8570
12.2	8583
12.2	8609
12.2	8610
12.2	8668
12.2	8687
12.2	8689
12.2	8694
12.2	8703
12.2	8710
12.2	8733
12.2	8821
12.2	8848
12.2	8854
12.2	8863
12.2	8864
12.2	8914
12.2	8936
12.2	9075
12.2	9081
12.2	9152
12.2	9181
12.2	9187
12.2	9253
12.2	9295
12.2	9376
12.2	9386
12.2	9397
12.2	9406
12.2	9440
12.2	9441
12.2	9446
12.2	9455
12.2	9495
12.2	9526
12.2	9535
12.2	9731
12.2	9732
12.2	9780
12.2	9795
12.2	9808
12.2	9850
12.2	9882
12.2	9892
12.2	9898
12.2	9938
12.2	9945
12.2	9957
12.2	9967
12.2	9974
12.2	10071
12.2	10119
12.2	10176
12.2	10292
12.2	10360
12.2	10393
12.2	10398
12.2	10405
12.2	10445
12.2	10452
12.2	10458
12.2	10490
12.2	10549
12.2	10596
12.2	10607
12.2	10631
12.2	10675
12.2	10697
12.2	10724
12.2	10804
12.2	10874
12.2	10919
12.2	10999
12.2	11049
12.2	11059
12.2	11095
12.2	11103
12.2	11139
12.2	11142
12.2	11218
12.2	11322
12.2	11326
12.2	11331
12.2	11387
12.2	11393
12.2	11414
12.2	11423
12.2	11425
12.2	11448
12.2	11459
12.2	11487
12.2	11503
12.2	11509
12.2	11533
12.2	11549
12.2	11558
12.2	11601
12.2	11621
12.2	11740
12.2	11758
12.2	11761
12.2	11762
12.2	11818
12.2	11821
12.2	11871
12.2	11896
12.2	11917
12.2	11918
12.2	11936
12.2	11990
12.2	12021
12.2	12085
12.2	12101
12.2	12106
12.2	12117
12.2	12212
12.2	12254
12.2	12298
12.2	12314
12.2	12375
12.2	12388
12.2	12426
12.3	49
12.3	103
12.3	142
12.3	243
12.3	283
12.3	293
12.3	295
12.3	345
12.3	415
12.3	435
12.3	472
12.3	477
12.3	654
12.3	660
12.3	681
12.3	705
12.3	753
12.3	770
12.3	775
12.3	796
12.3	845
12.3	942
12.3	978
12.3	997
12.3	1014
12.3	1084
12.3	1094
12.3	1112
12.3	1138
12.3	1204
12.3	1227
12.3	1294
12.3	1390
12.3	1477
12.3	1486
12.3	1524
12.3	1726
12.3	1836
12.3	1878
12.3	1912
12.3	2137
12.3	2152
12.3	2198
12.3	2299
12.3	2313
12.3	2365
12.3	2375
12.3	2559
12.3	2590
12.3	2648
12.3	2832
12.3	2905
12.3	2960
12.3	2989
12.3	3095
12.3	3131
12.3	3150
12.3	3191
12.3	3223
12.3	3264
12.3	3273
12.3	3328
12.3	3402
12.3	3413
12.3	3423
12.3	3438
12.3	3500
12.3	3552
12.3	3558
12.3	3655
12.3	3678
12.3	3757
12.3	3854
12.3	3944
12.3	4052
12.3	4097
12.3	4205
12.3	4274
12.3	4300
12.3	4345
12.3	4352
12.3	4429
12.3	4452
12.3	4487
12.3	4516
12.3	4564
12.3	4598
12.3	4633
12.3	4638
12.3	4702
12.3	4802
12.3	4912
12.3	4925
12.3	4957
12.3	5095
12.3	5133
12.3	5247
12.3	5286
12.3	5354
12.3	5384
12.3	5404
12.3	5490
12.3	5514
12.3	5530
12.3	5558
12.3	5576
12.3	5640
12.3	5804
12.3	5838
12.3	5899
12.3	5912
12.3	5966
12.3	5981
12.3	5995
12.3	6058
12.3	6189
12.3	6198
12.3	6311
12.3	6400
12.3	6452
12.3	6657
12.3	6719
12.3	6758
12.3	6861
12.3	6891
12.3	6924
12.3	7047
12.3	7156
12.3	7167
12.3	7272
12.3	7309
12.3	7354
12.3	7569
12.3	7597
12.3	7699
12.3	7776
12.3	7800
12.3	7860
12.3	7894
12.3	7922
12.3	7959
12.3	8014
12.3	8048
12.3	8062
12.3	8071
12.3	8120
12.3	8416
12.3	8432
12.3	8437
12.3	8459
12.3	8492
12.3	8512
12.3	8546
12.3	8561
12.3	8577
12.3	8677
12.3	8767
12.3	8774
12.3	8783
12.3	8843
12.3	8902
12.3	8935
12.3	8969
12.3	9005
12.3	9024
12.3	9123
12.3	9139
12.3	9151
12.3	9432
12.3	9540
12.3	9575
12.3	9611
12.3	9651
12.3	9724
12.3	9743
12.3	9764
12.3	9842
12.3	9951
12.3	9997
12.3	10007
12.3	10058
12.3	10073
12.3	10105
12.3	10216
12.3	10250
12.3	10323
12.3	10327
12.3	10349
12.3	10440
12.3	10575
12.3	10641
12.3	10652
12.3	10668
12.3	10741
12.3	10830
12.3	10888
12.3	10926
12.3	10994
12.3	11173
12.3	11211
12.3	11291
12.3	11305
12.3	11312
12.3	11328
12.3	11329
12.3	11347
12.3	11358
12.3	11376
12.3	11386
12.3	11422
12.3	11439
12.3	11446
12.3	11472
12.3	11481
12.3	11513
12.3	11539
12.3	11580
12.3	11581
12.3	11657
12.3	11675
12.3	11678
12.3	11690
12.3	11710
12.3	11956
12.3	11959
12.3	12304
12.4	10
12.4	128
12.4	241
12.4	245
12.4	265
12.4	266
12.4	300
12.4	322
12.4	354
12.4	356
12.4	358
12.4	379
12.4	460
12.4	465
12.4	473
12.4	476
12.4	548
12.4	592
12.4	642
12.4	655
12.4	672
12.4	686
12.4	726
12.4	735
12.4	741
12.4	783
12.4	785
12.4	827
12.4	872
12.4	899
12.4	950
12.4	959
12.4	977
12.4	1001
12.4	1055
12.4	1174
12.4	1203
12.4	1245
12.4	1315
12.4	1364
12.4	1368
12.4	1370
12.4	1374
12.4	1412
12.4	1480
12.4	1547
12.4	1601
12.4	1612
12.4	1659
12.4	1695
12.4	1696
12.4	1700
12.4	1703
12.4	1718
12.4	1737
12.4	1794
12.4	1816
12.4	1857
12.4	1859
12.4	1863
12.4	1929
12.4	1963
12.4	2040
12.4	2050
12.4	2053
12.4	2085
12.4	2088
12.4	2182
12.4	2221
12.4	2239
12.4	2292
12.4	2329
12.4	2381
12.4	2439
12.4	2459
12.4	2477
12.4	2494
12.4	2550
12.4	2563
12.4	2570
12.4	2616
12.4	2631
12.4	2634
12.4	2635
12.4	2647
12.4	2650
12.4	2694
12.4	2720
12.4	2721
12.4	2751
12.4	2786
12.4	2818
12.4	2957
12.4	3044
12.4	3091
12.4	3098
12.4	3142
12.4	3158
12.4	3245
12.4	3274
12.4	3288
12.4	3338
12.4	3369
12.4	3383
12.4	3453
12.4	3531
12.4	3721
12.4	3725
12.4	3895
12.4	3900
12.4	4043
12.4	4056
12.4	4083
12.4	4107
12.4	4142
12.4	4418
12.4	4420
12.4	4435
12.4	4477
12.4	4514
12.4	4559
12.4	4587
12.4	4608
12.4	4690
12.4	4691
12.4	4738
12.4	4803
12.4	4858
12.4	4908
12.4	4990
12.4	5004
12.4	5063
12.4	5109
12.4	5115
12.4	5137
12.4	5158
12.4	5216
12.4	5220
12.4	5224
12.4	5252
12.4	5282
12.4	5298
12.4	5393
12.4	5428
12.4	5445
12.4	5471
12.4	5563
12.4	5741
12.4	5792
12.4	5875
12.4	5925
12.4	5940
12.4	5948
12.4	5973
12.4	5996
12.4	6034
12.4	6167
12.4	6185
12.4	6256
12.4	6261
12.4	6284
12.4	6289
12.4	6439
12.4	6444
12.4	6595
12.4	6600
12.4	6652
12.4	6679
12.4	6718
12.4	6739
12.4	6792
12.4	6801
12.4	6844
12.4	6866
12.4	6896
12.4	7029
12.4	7148
12.4	7169
12.4	7173
12.4	7215
12.4	7244
12.4	7250
12.4	7278
12.4	7326
12.4	7396
12.4	7414
12.4	7459
12.4	7541
12.4	7591
12.4	7654
12.4	7671
12.4	7672
12.4	7673
12.4	7676
12.4	7697
12.4	7763
12.4	7780
12.4	7886
12.4	7888
12.4	7961
12.4	7965
12.4	8005
12.4	8088
12.4	8107
12.4	8124
12.4	8138
12.4	8152
12.4	8206
12.4	8376
12.4	8483
12.4	8533
12.4	8543
12.4	8567
12.4	8603
12.4	8650
12.4	8790
12.4	8799
12.4	8813
12.4	8840
12.4	8960
12.4	8965
12.4	9053
12.4	9066
12.4	9084
12.4	9097
12.4	9137
12.4	9156
12.4	9159
12.4	9171
12.4	9214
12.4	9275
12.4	9352
12.4	9443
12.4	9493
12.4	9666
12.4	9702
12.4	9853
12.4	9875
12.4	9900
12.4	9964
12.4	9992
12.4	10044
12.4	10115
12.4	10117
12.4	10164
12.4	10182
12.4	10215
12.4	10236
12.4	10316
12.4	10318
12.4	10380
12.4	10447
12.4	10448
12.4	10566
12.4	10578
12.4	10581
12.4	10623
12.4	10640
12.4	10642
12.4	10659
12.4	10704
12.4	10746
12.4	10776
12.4	10780
12.4	10835
12.4	10883
12.4	10887
12.4	10896
12.4	10977
12.4	11006
12.4	11012
12.4	11016
12.4	11020
12.4	11047
12.4	11125
12.4	11127
12.4	11154
12.4	11166
12.4	11187
12.4	11213
12.4	11215
12.4	11229
12.4	11337
12.4	11338
12.4	11375
12.4	11398
12.4	11463
12.4	11528
12.4	11544
12.4	11612
12.4	11637
12.4	11640
12.4	11650
12.4	11665
12.4	11674
12.4	11708
12.4	11731
12.4	11792
12.4	11836
12.4	11855
12.4	11873
12.4	11885
12.4	11906
12.4	11913
12.4	11981
12.4	12040
12.4	12069
12.4	12205
12.4	12220
12.4	12239
12.4	12268
12.4	12293
12.4	12344
12.4	12353
12.4	12380
12.4	12444
12.4	12468
12.5	9
12.5	16
12.5	39
12.5	105
12.5	114
12.5	160
12.5	161
12.5	229
12.5	276
12.5	287
12.5	314
12.5	319
12.5	340
12.5	401
12.5	427
12.5	436
12.5	511
12.5	615
